meteor,bert_f1,halluc,P_Hallucinatory,P_Bad,P_Good,P_Perfect
0.733185840707965,0.93819135427475,2/3,0.14157243912462908,0.04383783967296356,0.2915774004632192,0.5230123207391881
0.232323232323232,0.877568781375885,0,0.38621722295128375,0.0785751840121735,0.31197648857850435,0.2232311044580384
0.8,0.93737256526947,1,0.12152204835689873,0.038788696131430045,0.27310738242995547,0.5665818730817158
0.128205128205128,0.875715851783752,1,0.45306622632373783,0.08035583098952082,0.28739412565261224,0.1791838170341291
0.862937767699672,0.950479090213776,1,0.10450909775787004,0.03421586034135837,0.25351138249372096,0.6077636594070506
0.664285714285714,0.943390130996704,0,0.16487720348036147,0.049254069962199,0.30780429077482085,0.4780644357826187
0.547048399029611,0.940154612064362,2/3,0.2120826527144772,0.05878205572125775,0.3272844779016102,0.40185081366265485
0.933823529411765,0.938013434410095,2/3,0.08859271488415342,0.029693219148847677,0.2313218164267576,0.6503922495402413
0.974657012195122,0.959745407104492,1,0.07977345262836232,0.027083870850696856,0.2171857956626595,0.6759568808582813
0.123355263157895,0.869317352771759,0,0.45673805944778967,0.08036753344606451,0.28587814958605684,0.17701625752008898
0.974657012195122,0.947342753410339,1,0.08006248335514285,0.027170564777592235,0.2176716501676938,0.6750953016995711
0.889285714285714,0.956328690052033,0,0.09802342906566722,0.03240174165136728,0.24495459707649228,0.6246202322064732
0.668145161290323,0.911463677883148,2/3,0.16487007273142248,0.049252485951597647,0.307800083361325,0.47807735795565487
0.953647143370464,0.940038323402405,1,0.08441487351157154,0.028466379501819822,0.22480026882642945,0.6623184781601792
0.783572688334593,0.935910582542419,1,0.1262705776548393,0.04001747621878332,0.2779036319346719,0.5558083141917055
0.974657012195122,0.960214853286743,1,0.07976253142091634,0.02708059349513564,0.2171674064221253,0.6759894686618227
0.517418032786885,0.896851003170013,1/3,0.22782854499822383,0.061543465734096386,0.3306315048358648,0.379996484431815
0.862937767699672,0.941663920879364,1,0.10477084651262929,0.034288248344195596,0.25384344255605873,0.6070974625871164
0.981773907910272,0.970564186573029,2/3,0.07816013450293817,0.026598487937538953,0.21444470840678875,0.6807966691527341
0.933823529411765,0.943112969398499,1,0.08846230480195189,0.0296551748294471,0.23112286994664208,0.6507596504219589
0.810179493484141,0.918573439121246,1,0.11931201029633635,0.03820976373285441,0.2707795717788286,0.5716986541919806
0.984624350008965,0.975919544696808,2/3,0.07749922125328292,0.02639892357721796,0.21330739607805188,0.6827944590914472
0.685194187867985,0.874065458774567,0,0.1603665291932362,0.048243182558019154,0.305055125699978,0.48633516254876663
0.526041666666667,0.89904922246933,1/3,0.22373453564732423,0.060845128360325546,0.3298905735473512,0.38552976244499904
